country;date;vaccination;isocode
Afghanistan;2020-02-29;0.0;AFG
Afghanistan;2020-03-31;0.0;AFG
Afghanistan;2020-04-30;0.0;AFG
Afghanistan;2020-05-31;0.0;AFG
Afghanistan;2020-06-30;0.0;AFG
Afghanistan;2020-07-31;0.0;AFG
Afghanistan;2020-08-31;0.0;AFG
Afghanistan;2020-09-30;0.0;AFG
Afghanistan;2020-10-31;0.0;AFG
Afghanistan;2020-11-30;0.0;AFG
Afghanistan;2020-12-31;0.0;AFG
Afghanistan;2021-01-31;0.0;AFG
Afghanistan;2021-02-28;0.0;AFG
Afghanistan;2021-03-31;0.0;AFG
Afghanistan;2021-04-30;0.0;AFG
Afghanistan;2021-05-16;0.0;AFG
Africa;2020-02-29;0.0;OWID_AFR
Africa;2020-03-31;0.0;OWID_AFR
Africa;2020-04-30;0.0;OWID_AFR
Africa;2020-05-31;0.0;OWID_AFR
Africa;2020-06-30;0.0;OWID_AFR
Africa;2020-07-31;0.0;OWID_AFR
Africa;2020-08-31;0.0;OWID_AFR
Africa;2020-09-30;0.0;OWID_AFR
Africa;2020-10-31;0.0;OWID_AFR
Africa;2020-11-30;0.0;OWID_AFR
Africa;2020-12-31;0.0;OWID_AFR
Africa;2021-01-31;0.0;OWID_AFR
Africa;2021-02-28;19.094611391564744;OWID_AFR
Africa;2021-03-31;298.0047458861372;OWID_AFR
Africa;2021-04-30;364.438152838128;OWID_AFR
Africa;2021-05-16;446.13213624596534;OWID_AFR
Albania;2020-02-29;0.0;ALB
Albania;2020-03-31;0.0;ALB
Albania;2020-04-30;0.0;ALB
Albania;2020-05-31;0.0;ALB
Albania;2020-06-30;0.0;ALB
Albania;2020-07-31;0.0;ALB
Albania;2020-08-31;0.0;ALB
Albania;2020-09-30;0.0;ALB
Albania;2020-10-31;0.0;ALB
Albania;2020-11-30;0.0;ALB
Albania;2020-12-31;0.0;ALB
Albania;2021-01-31;0.0;ALB
Albania;2021-02-28;0.0;ALB
Albania;2021-03-31;0.0;ALB
Albania;2021-04-30;0.0;ALB
Albania;2021-05-16;0.0;ALB
Algeria;2020-02-29;0.0;DZA
Algeria;2020-03-31;0.0;DZA
Algeria;2020-04-30;0.0;DZA
Algeria;2020-05-31;0.0;DZA
Algeria;2020-06-30;0.0;DZA
Algeria;2020-07-31;0.0;DZA
Algeria;2020-08-31;0.0;DZA
Algeria;2020-09-30;0.0;DZA
Algeria;2020-10-31;0.0;DZA
Algeria;2020-11-30;0.0;DZA
Algeria;2020-12-31;0.0;DZA
Algeria;2021-01-31;0.0;DZA
Algeria;2021-02-28;0.0;DZA
Algeria;2021-03-31;0.0;DZA
Algeria;2021-04-30;0.0;DZA
Algeria;2021-05-16;0.0;DZA
Andorra;2020-03-31;0.0;AND
Andorra;2020-04-30;0.0;AND
Andorra;2020-05-31;0.0;AND
Andorra;2020-06-30;0.0;AND
Andorra;2020-07-31;0.0;AND
Andorra;2020-08-31;0.0;AND
Andorra;2020-09-30;0.0;AND
Andorra;2020-10-31;0.0;AND
Andorra;2020-11-30;0.0;AND
Andorra;2020-12-31;0.0;AND
Andorra;2021-01-31;0.0;AND
Andorra;2021-02-28;0.0;AND
Andorra;2021-03-31;0.0;AND
Andorra;2021-04-30;0.0;AND
Andorra;2021-05-16;0.0;AND
Angola;2020-03-31;0.0;AGO
Angola;2020-04-30;0.0;AGO
Angola;2020-05-31;0.0;AGO
Angola;2020-06-30;0.0;AGO
Angola;2020-07-31;0.0;AGO
Angola;2020-08-31;0.0;AGO
Angola;2020-09-30;0.0;AGO
Angola;2020-10-31;0.0;AGO
Angola;2020-11-30;0.0;AGO
Angola;2020-12-31;0.0;AGO
Angola;2021-01-31;0.0;AGO
Angola;2021-02-28;0.0;AGO
Angola;2021-03-31;0.0;AGO
Angola;2021-04-30;0.0;AGO
Angola;2021-05-16;0.0;AGO
Anguilla;2021-02-28;0.0;AIA
Anguilla;2021-03-31;0.0;AIA
Anguilla;2021-04-22;5219.304092787628;AIA
Antigua and Barbuda;2020-03-31;0.0;ATG
Antigua and Barbuda;2020-04-30;0.0;ATG
Antigua and Barbuda;2020-05-31;0.0;ATG
Antigua and Barbuda;2020-06-30;0.0;ATG
Antigua and Barbuda;2020-07-31;0.0;ATG
Antigua and Barbuda;2020-08-31;0.0;ATG
Antigua and Barbuda;2020-09-30;0.0;ATG
Antigua and Barbuda;2020-10-31;0.0;ATG
Antigua and Barbuda;2020-11-30;0.0;ATG
Antigua and Barbuda;2020-12-31;0.0;ATG
Antigua and Barbuda;2021-01-31;0.0;ATG
Antigua and Barbuda;2021-02-28;0.0;ATG
Antigua and Barbuda;2021-03-31;0.0;ATG
Antigua and Barbuda;2021-04-30;0.0;ATG
Antigua and Barbuda;2021-05-16;0.0;ATG
Argentina;2020-01-31;0.0;ARG
Argentina;2020-02-29;0.0;ARG
Argentina;2020-03-31;0.0;ARG
Argentina;2020-04-30;0.0;ARG
Argentina;2020-05-31;0.0;ARG
Argentina;2020-06-30;0.0;ARG
Argentina;2020-07-31;0.0;ARG
Argentina;2020-08-31;0.0;ARG
Argentina;2020-09-30;0.0;ARG
Argentina;2020-10-31;0.0;ARG
Argentina;2020-11-30;0.0;ARG
Argentina;2020-12-31;0.0;ARG
Argentina;2021-01-31;0.0;ARG
Argentina;2021-02-28;649.2464992912944;ARG
Argentina;2021-03-31;1498.799323662474;ARG
Argentina;2021-04-30;2076.6608349271214;ARG
Argentina;2021-05-16;4213.269748631603;ARG
Armenia;2020-03-31;0.0;ARM
Armenia;2020-04-30;0.0;ARM
Armenia;2020-05-31;0.0;ARM
Armenia;2020-06-30;0.0;ARM
Armenia;2020-07-31;0.0;ARM
Armenia;2020-08-31;0.0;ARM
Armenia;2020-09-30;0.0;ARM
Armenia;2020-10-31;0.0;ARM
Armenia;2020-11-30;0.0;ARM
Armenia;2020-12-31;0.0;ARM
Armenia;2021-01-31;0.0;ARM
Armenia;2021-02-28;0.0;ARM
Armenia;2021-03-31;0.0;ARM
Armenia;2021-04-30;0.0;ARM
Armenia;2021-05-16;0.0;ARM
Aruba;2021-03-31;0.0;ABW
Aruba;2021-04-30;21129.385759511453;ABW
Aruba;2021-05-15;29148.79268681041;ABW
Asia;2020-01-31;0.0;OWID_ASI
Asia;2020-02-29;0.0;OWID_ASI
Asia;2020-03-31;0.0;OWID_ASI
Asia;2020-04-30;0.0;OWID_ASI
Asia;2020-05-31;0.0;OWID_ASI
Asia;2020-06-30;0.0;OWID_ASI
Asia;2020-07-31;0.0;OWID_ASI
Asia;2020-08-31;0.0;OWID_ASI
Asia;2020-09-30;0.0;OWID_ASI
Asia;2020-10-31;0.0;OWID_ASI
Asia;2020-11-30;0.0;OWID_ASI
Asia;2020-12-31;0.0;OWID_ASI
Asia;2021-01-31;45.994012400095244;OWID_ASI
Asia;2021-02-28;235.29193958355216;OWID_ASI
Asia;2021-03-31;613.732142280519;OWID_ASI
Asia;2021-04-30;1366.089726538799;OWID_ASI
Asia;2021-05-16;1912.513427098306;OWID_ASI
Australia;2020-01-31;0.0;AUS
Australia;2020-02-29;0.0;AUS
Australia;2020-03-31;0.0;AUS
Australia;2020-04-30;0.0;AUS
Australia;2020-05-31;0.0;AUS
Australia;2020-06-30;0.0;AUS
Australia;2020-07-31;0.0;AUS
Australia;2020-08-31;0.0;AUS
Australia;2020-09-30;0.0;AUS
Australia;2020-10-31;0.0;AUS
Australia;2020-11-30;0.0;AUS
Australia;2020-12-31;0.0;AUS
Australia;2021-01-31;0.0;AUS
Australia;2021-02-28;0.0;AUS
Australia;2021-03-31;0.0;AUS
Australia;2021-04-30;0.0;AUS
Australia;2021-05-16;0.0;AUS
Austria;2020-02-29;0.0;AUT
Austria;2020-03-31;0.0;AUT
Austria;2020-04-30;0.0;AUT
Austria;2020-05-31;0.0;AUT
Austria;2020-06-30;0.0;AUT
Austria;2020-07-31;0.0;AUT
Austria;2020-08-31;0.0;AUT
Austria;2020-09-30;0.0;AUT
Austria;2020-10-31;0.0;AUT
Austria;2020-11-30;0.0;AUT
Austria;2020-12-31;0.0;AUT
Austria;2021-01-31;243.6822703855036;AUT
Austria;2021-02-28;2723.1080120802985;AUT
Austria;2021-03-31;5083.862586605081;AUT
Austria;2021-04-30;9449.20278912773;AUT
Austria;2021-05-16;0.0;AUT
Azerbaijan;2020-03-31;0.0;AZE
Azerbaijan;2020-04-30;0.0;AZE
Azerbaijan;2020-05-31;0.0;AZE
Azerbaijan;2020-06-30;0.0;AZE
Azerbaijan;2020-07-31;0.0;AZE
Azerbaijan;2020-08-31;0.0;AZE
Azerbaijan;2020-09-30;0.0;AZE
Azerbaijan;2020-10-31;0.0;AZE
Azerbaijan;2020-11-30;0.0;AZE
Azerbaijan;2020-12-31;0.0;AZE
Azerbaijan;2021-01-31;0.0;AZE
Azerbaijan;2021-02-28;0.0;AZE
Azerbaijan;2021-03-31;0.0;AZE
Azerbaijan;2021-04-30;5149.1960637823095;AZE
Azerbaijan;2021-05-16;7537.2799068957775;AZE
Bahamas;2020-03-31;0.0;BHS
Bahamas;2020-04-30;0.0;BHS
Bahamas;2020-05-31;0.0;BHS
Bahamas;2020-06-30;0.0;BHS
Bahamas;2020-07-31;0.0;BHS
Bahamas;2020-08-31;0.0;BHS
Bahamas;2020-09-30;0.0;BHS
Bahamas;2020-10-31;0.0;BHS
Bahamas;2020-11-30;0.0;BHS
Bahamas;2020-12-31;0.0;BHS
Bahamas;2021-01-31;0.0;BHS
Bahamas;2021-02-28;0.0;BHS
Bahamas;2021-03-31;0.0;BHS
Bahamas;2021-04-30;0.0;BHS
Bahamas;2021-05-16;0.0;BHS
Bahrain;2020-02-29;0.0;BHR
Bahrain;2020-03-31;0.0;BHR
Bahrain;2020-04-30;0.0;BHR
Bahrain;2020-05-31;0.0;BHR
Bahrain;2020-06-30;0.0;BHR
Bahrain;2020-07-31;0.0;BHR
Bahrain;2020-08-31;0.0;BHR
Bahrain;2020-09-30;0.0;BHR
Bahrain;2020-10-31;0.0;BHR
Bahrain;2020-11-30;0.0;BHR
Bahrain;2020-12-31;0.0;BHR
Bahrain;2021-01-31;0.0;BHR
Bahrain;2021-02-28;0.0;BHR
Bahrain;2021-03-31;15011.90362151009;BHR
Bahrain;2021-04-30;31837.823955693024;BHR
Bahrain;2021-05-16;37273.29198751986;BHR
Bangladesh;2020-03-31;0.0;BGD
Bangladesh;2020-04-30;0.0;BGD
Bangladesh;2020-05-31;0.0;BGD
Bangladesh;2020-06-30;0.0;BGD
Bangladesh;2020-07-31;0.0;BGD
Bangladesh;2020-08-31;0.0;BGD
Bangladesh;2020-09-30;0.0;BGD
Bangladesh;2020-10-31;0.0;BGD
Bangladesh;2020-11-30;0.0;BGD
Bangladesh;2020-12-31;0.0;BGD
Bangladesh;2021-01-31;0.0;BGD
Bangladesh;2021-02-28;0.0;BGD
Bangladesh;2021-03-31;0.0;BGD
Bangladesh;2021-04-30;0.0;BGD
Bangladesh;2021-05-16;0.0;BGD
Barbados;2020-03-31;0.0;BRB
Barbados;2020-04-30;0.0;BRB
Barbados;2020-05-31;0.0;BRB
Barbados;2020-06-30;0.0;BRB
Barbados;2020-07-31;0.0;BRB
Barbados;2020-08-31;0.0;BRB
Barbados;2020-09-30;0.0;BRB
Barbados;2020-10-31;0.0;BRB
Barbados;2020-11-30;0.0;BRB
Barbados;2020-12-31;0.0;BRB
Barbados;2021-01-31;0.0;BRB
Barbados;2021-02-28;0.0;BRB
Barbados;2021-03-31;0.0;BRB
Barbados;2021-04-30;0.0;BRB
Barbados;2021-05-16;0.0;BRB
Belarus;2020-02-29;0.0;BLR
Belarus;2020-03-31;0.0;BLR
Belarus;2020-04-30;0.0;BLR
Belarus;2020-05-31;0.0;BLR
Belarus;2020-06-30;0.0;BLR
Belarus;2020-07-31;0.0;BLR
Belarus;2020-08-31;0.0;BLR
Belarus;2020-09-30;0.0;BLR
Belarus;2020-10-31;0.0;BLR
Belarus;2020-11-30;0.0;BLR
Belarus;2020-12-31;0.0;BLR
Belarus;2021-01-31;0.0;BLR
Belarus;2021-02-28;0.0;BLR
Belarus;2021-03-31;0.0;BLR
Belarus;2021-04-30;0.0;BLR
Belarus;2021-05-16;0.0;BLR
Belgium;2020-02-29;0.0;BEL
Belgium;2020-03-31;0.0;BEL
Belgium;2020-04-30;0.0;BEL
Belgium;2020-05-31;0.0;BEL
Belgium;2020-06-30;0.0;BEL
Belgium;2020-07-31;0.0;BEL
Belgium;2020-08-31;0.0;BEL
Belgium;2020-09-30;0.0;BEL
Belgium;2020-10-31;0.0;BEL
Belgium;2020-11-30;0.0;BEL
Belgium;2020-12-31;0.04314206786488871;BEL
Belgium;2021-01-31;221.6121742083603;BEL
Belgium;2021-02-28;2865.582431721638;BEL
Belgium;2021-03-31;4729.207594108381;BEL
Belgium;2021-04-30;7283.019558197615;BEL
Belgium;2021-05-16;0.0;BEL
Belize;2020-03-31;0.0;BLZ
Belize;2020-04-30;0.0;BLZ
Belize;2020-05-31;0.0;BLZ
Belize;2020-06-30;0.0;BLZ
Belize;2020-07-31;0.0;BLZ
Belize;2020-08-31;0.0;BLZ
Belize;2020-09-30;0.0;BLZ
Belize;2020-10-31;0.0;BLZ
Belize;2020-11-30;0.0;BLZ
Belize;2020-12-31;0.0;BLZ
Belize;2021-01-31;0.0;BLZ
Belize;2021-02-28;0.0;BLZ
Belize;2021-03-31;0.0;BLZ
Belize;2021-04-30;0.0;BLZ
Belize;2021-05-16;0.0;BLZ
Benin;2020-03-31;0.0;BEN
Benin;2020-04-30;0.0;BEN
Benin;2020-05-31;0.0;BEN
Benin;2020-06-30;0.0;BEN
Benin;2020-07-31;0.0;BEN
Benin;2020-08-31;0.0;BEN
Benin;2020-09-30;0.0;BEN
Benin;2020-10-31;0.0;BEN
Benin;2020-11-30;0.0;BEN
Benin;2020-12-31;0.0;BEN
Benin;2021-01-31;0.0;BEN
Benin;2021-02-28;0.0;BEN
Benin;2021-03-31;0.0;BEN
Benin;2021-04-30;0.0;BEN
Benin;2021-05-16;0.0;BEN
Bermuda;2021-01-31;0.0;BMU
Bermuda;2021-02-28;0.0;BMU
Bermuda;2021-03-31;0.0;BMU
Bermuda;2021-04-30;0.0;BMU
Bermuda;2021-05-12;46614.1024199894;BMU
Bhutan;2020-03-31;0.0;BTN
Bhutan;2020-04-30;0.0;BTN
Bhutan;2020-05-31;0.0;BTN
Bhutan;2020-06-30;0.0;BTN
Bhutan;2020-07-31;0.0;BTN
Bhutan;2020-08-31;0.0;BTN
Bhutan;2020-09-30;0.0;BTN
Bhutan;2020-10-31;0.0;BTN
Bhutan;2020-11-30;0.0;BTN
Bhutan;2020-12-31;0.0;BTN
Bhutan;2021-01-31;0.0;BTN
Bhutan;2021-02-28;0.0;BTN
Bhutan;2021-03-31;0.0;BTN
Bhutan;2021-04-30;0.0;BTN
Bhutan;2021-05-16;0.0;BTN
Bolivia;2020-03-31;0.0;BOL
Bolivia;2020-04-30;0.0;BOL
Bolivia;2020-05-31;0.0;BOL
Bolivia;2020-06-30;0.0;BOL
Bolivia;2020-07-31;0.0;BOL
Bolivia;2020-08-31;0.0;BOL
Bolivia;2020-09-30;0.0;BOL
Bolivia;2020-10-31;0.0;BOL
Bolivia;2020-11-30;0.0;BOL
Bolivia;2020-12-31;0.0;BOL
Bolivia;2021-01-31;0.0;BOL
Bolivia;2021-02-28;0.0;BOL
Bolivia;2021-03-31;936.3893467582407;BOL
Bolivia;2021-04-30;0.0;BOL
Bolivia;2021-05-16;2437.944769947886;BOL
Bonaire Sint Eustatius and Saba;2021-04-09;6349.872239807787;BES
Bosnia and Herzegovina;2020-03-31;0.0;BIH
Bosnia and Herzegovina;2020-04-30;0.0;BIH
Bosnia and Herzegovina;2020-05-31;0.0;BIH
Bosnia and Herzegovina;2020-06-30;0.0;BIH
Bosnia and Herzegovina;2020-07-31;0.0;BIH
Bosnia and Herzegovina;2020-08-31;0.0;BIH
Bosnia and Herzegovina;2020-09-30;0.0;BIH
Bosnia and Herzegovina;2020-10-31;0.0;BIH
Bosnia and Herzegovina;2020-11-30;0.0;BIH
Bosnia and Herzegovina;2020-12-31;0.0;BIH
Bosnia and Herzegovina;2021-01-31;0.0;BIH
Bosnia and Herzegovina;2021-02-28;0.0;BIH
Bosnia and Herzegovina;2021-03-31;0.0;BIH
Bosnia and Herzegovina;2021-04-30;0.0;BIH
Bosnia and Herzegovina;2021-05-16;0.0;BIH
Botswana;2020-03-31;0.0;BWA
Botswana;2020-04-30;0.0;BWA
Botswana;2020-05-31;0.0;BWA
Botswana;2020-06-30;0.0;BWA
Botswana;2020-07-31;0.0;BWA
Botswana;2020-08-31;0.0;BWA
Botswana;2020-09-30;0.0;BWA
Botswana;2020-10-31;0.0;BWA
Botswana;2020-11-30;0.0;BWA
Botswana;2020-12-31;0.0;BWA
Botswana;2021-01-31;0.0;BWA
Botswana;2021-02-28;0.0;BWA
Botswana;2021-03-31;0.0;BWA
Botswana;2021-04-30;0.0;BWA
Botswana;2021-05-16;0.0;BWA
Brazil;2020-02-29;0.0;BRA
Brazil;2020-03-31;0.0;BRA
Brazil;2020-04-30;0.0;BRA
Brazil;2020-05-31;0.0;BRA
Brazil;2020-06-30;0.0;BRA
Brazil;2020-07-31;0.0;BRA
Brazil;2020-08-31;0.0;BRA
Brazil;2020-09-30;0.0;BRA
Brazil;2020-10-31;0.0;BRA
Brazil;2020-11-30;0.0;BRA
Brazil;2020-12-31;0.0;BRA
Brazil;2021-01-31;0.0;BRA
Brazil;2021-02-28;900.89637010611;BRA
Brazil;2021-03-31;1992.1983317144054;BRA
Brazil;2021-04-30;6374.382608487587;BRA
Brazil;2021-05-16;7983.807952721585;BRA
Brunei;2020-03-31;0.0;BRN
Brunei;2020-04-30;0.0;BRN
Brunei;2020-05-31;0.0;BRN
Brunei;2020-06-30;0.0;BRN
Brunei;2020-07-31;0.0;BRN
Brunei;2020-08-31;0.0;BRN
Brunei;2020-09-30;0.0;BRN
Brunei;2020-10-31;0.0;BRN
Brunei;2020-11-30;0.0;BRN
Brunei;2020-12-31;0.0;BRN
Brunei;2021-01-31;0.0;BRN
Brunei;2021-02-28;0.0;BRN
Brunei;2021-03-31;0.0;BRN
Brunei;2021-04-30;0.0;BRN
Brunei;2021-05-16;0.0;BRN
Bulgaria;2020-03-31;0.0;BGR
Bulgaria;2020-04-30;0.0;BGR
Bulgaria;2020-05-31;0.0;BGR
Bulgaria;2020-06-30;0.0;BGR
Bulgaria;2020-07-31;0.0;BGR
Bulgaria;2020-08-31;0.0;BGR
Bulgaria;2020-09-30;0.0;BGR
Bulgaria;2020-10-31;0.0;BGR
Bulgaria;2020-11-30;0.0;BGR
Bulgaria;2020-12-31;0.0;BGR
Bulgaria;2021-01-31;188.30112348878058;BGR
Bulgaria;2021-02-28;537.9476990895085;BGR
Bulgaria;2021-03-31;1367.2555514219368;BGR
Bulgaria;2021-04-30;3070.5287298093317;BGR
Bulgaria;2021-05-16;5968.659174822568;BGR
Burkina Faso;2020-03-31;0.0;BFA
Burkina Faso;2020-04-30;0.0;BFA
Burkina Faso;2020-05-31;0.0;BFA
Burkina Faso;2020-06-30;0.0;BFA
Burkina Faso;2020-07-31;0.0;BFA
Burkina Faso;2020-08-31;0.0;BFA
Burkina Faso;2020-09-30;0.0;BFA
Burkina Faso;2020-10-31;0.0;BFA
Burkina Faso;2020-11-30;0.0;BFA
Burkina Faso;2020-12-31;0.0;BFA
Burkina Faso;2021-01-31;0.0;BFA
Burkina Faso;2021-02-28;0.0;BFA
Burkina Faso;2021-03-31;0.0;BFA
Burkina Faso;2021-04-30;0.0;BFA
Burkina Faso;2021-05-16;0.0;BFA
Burundi;2020-04-30;0.0;BDI
Burundi;2020-05-31;0.0;BDI
Burundi;2020-06-30;0.0;BDI
Burundi;2020-07-31;0.0;BDI
Burundi;2020-08-31;0.0;BDI
Burundi;2020-09-30;0.0;BDI
Burundi;2020-10-31;0.0;BDI
Burundi;2020-11-30;0.0;BDI
Burundi;2020-12-31;0.0;BDI
Burundi;2021-01-31;0.0;BDI
Burundi;2021-02-28;0.0;BDI
Burundi;2021-03-31;0.0;BDI
Burundi;2021-04-30;0.0;BDI
Burundi;2021-05-16;0.0;BDI
Cambodia;2020-01-31;0.0;KHM
Cambodia;2020-02-29;0.0;KHM
Cambodia;2020-03-31;0.0;KHM
Cambodia;2020-04-30;0.0;KHM
Cambodia;2020-05-31;0.0;KHM
Cambodia;2020-06-30;0.0;KHM
Cambodia;2020-07-31;0.0;KHM
Cambodia;2020-08-31;0.0;KHM
Cambodia;2020-09-30;0.0;KHM
Cambodia;2020-10-31;0.0;KHM
Cambodia;2020-11-30;0.0;KHM
Cambodia;2020-12-31;0.0;KHM
Cambodia;2021-01-31;0.0;KHM
Cambodia;2021-02-28;8.84025697514518;KHM
Cambodia;2021-03-31;1426.6188989741056;KHM
Cambodia;2021-04-30;5653.589566008578;KHM
Cambodia;2021-05-16;7089.156384086077;KHM
Cameroon;2020-03-31;0.0;CMR
Cameroon;2020-04-30;0.0;CMR
Cameroon;2020-05-31;0.0;CMR
Cameroon;2020-06-30;0.0;CMR
Cameroon;2020-07-31;0.0;CMR
Cameroon;2020-08-31;0.0;CMR
Cameroon;2020-09-30;0.0;CMR
Cameroon;2020-10-31;0.0;CMR
Cameroon;2020-11-30;0.0;CMR
Cameroon;2020-12-31;0.0;CMR
Cameroon;2021-01-31;0.0;CMR
Cameroon;2021-02-28;0.0;CMR
Cameroon;2021-03-31;0.0;CMR
Cameroon;2021-04-30;0.0;CMR
Cameroon;2021-05-16;0.0;CMR
Canada;2020-01-31;0.0;CAN
Canada;2020-02-29;0.0;CAN
Canada;2020-03-31;0.0;CAN
Canada;2020-04-30;0.0;CAN
Canada;2020-05-31;0.0;CAN
Canada;2020-06-30;0.0;CAN
Canada;2020-07-31;0.0;CAN
Canada;2020-08-31;0.0;CAN
Canada;2020-09-30;0.0;CAN
Canada;2020-10-31;0.0;CAN
Canada;2020-11-30;0.0;CAN
Canada;2020-12-31;0.0;CAN
Canada;2021-01-31;296.45894377472916;CAN
Canada;2021-02-28;1391.0837157505332;CAN
Canada;2021-03-31;1817.527281230906;CAN
Canada;2021-04-30;2888.319287103808;CAN
Canada;2021-05-16;3738.4270326680057;CAN
Cape Verde;2020-03-31;0.0;CPV
Cape Verde;2020-04-30;0.0;CPV
Cape Verde;2020-05-31;0.0;CPV
Cape Verde;2020-06-30;0.0;CPV
Cape Verde;2020-07-31;0.0;CPV
Cape Verde;2020-08-31;0.0;CPV
Cape Verde;2020-09-30;0.0;CPV
Cape Verde;2020-10-31;0.0;CPV
Cape Verde;2020-11-30;0.0;CPV
Cape Verde;2020-12-31;0.0;CPV
Cape Verde;2021-01-31;0.0;CPV
Cape Verde;2021-02-28;0.0;CPV
Cape Verde;2021-03-31;0.0;CPV
Cape Verde;2021-04-30;0.0;CPV
Cape Verde;2021-05-16;0.0;CPV
Cayman Islands;2020-12-31;0.0;CYM
Cayman Islands;2021-01-31;0.0;CYM
Cayman Islands;2021-02-28;0.0;CYM
Cayman Islands;2021-03-31;29039.86609860012;CYM
Cayman Islands;2021-04-30;45526.4759586123;CYM
Cayman Islands;2021-05-14;51614.42483262325;CYM
Central African Republic;2020-03-31;0.0;CAF
Central African Republic;2020-04-30;0.0;CAF
Central African Republic;2020-05-31;0.0;CAF
Central African Republic;2020-06-30;0.0;CAF
Central African Republic;2020-07-31;0.0;CAF
Central African Republic;2020-08-31;0.0;CAF
Central African Republic;2020-09-30;0.0;CAF
Central African Republic;2020-10-31;0.0;CAF
Central African Republic;2020-11-30;0.0;CAF
Central African Republic;2020-12-31;0.0;CAF
Central African Republic;2021-01-31;0.0;CAF
Central African Republic;2021-02-28;0.0;CAF
Central African Republic;2021-03-31;0.0;CAF
Central African Republic;2021-04-30;0.0;CAF
Central African Republic;2021-05-16;0.0;CAF
Chad;2020-03-31;0.0;TCD
Chad;2020-04-30;0.0;TCD
Chad;2020-05-31;0.0;TCD
Chad;2020-06-30;0.0;TCD
Chad;2020-07-31;0.0;TCD
Chad;2020-08-31;0.0;TCD
Chad;2020-09-30;0.0;TCD
Chad;2020-10-31;0.0;TCD
Chad;2020-11-30;0.0;TCD
Chad;2020-12-31;0.0;TCD
Chad;2021-01-31;0.0;TCD
Chad;2021-02-28;0.0;TCD
Chad;2021-03-31;0.0;TCD
Chad;2021-04-30;0.0;TCD
Chad;2021-05-16;0.0;TCD
Chile;2020-02-29;0.0;CHL
Chile;2020-03-31;0.0;CHL
Chile;2020-04-30;0.0;CHL
Chile;2020-05-31;0.0;CHL
Chile;2020-06-30;0.0;CHL
Chile;2020-07-31;0.0;CHL
Chile;2020-08-31;0.0;CHL
Chile;2020-09-30;0.0;CHL
Chile;2020-10-31;0.0;CHL
Chile;2020-11-30;0.0;CHL
Chile;2020-12-31;0.0;CHL
Chile;2021-01-31;54.43024817316027;CHL
Chile;2021-02-28;294.5092303604757;CHL
Chile;2021-03-31;19257.77752272953;CHL
Chile;2021-04-30;35263.602736295674;CHL
Chile;2021-05-16;0.0;CHL
China;2020-01-31;0.0;CHN
China;2020-02-29;0.0;CHN
China;2020-03-31;0.0;CHN
China;2020-04-30;0.0;CHN
China;2020-05-31;0.0;CHN
China;2020-06-30;0.0;CHN
China;2020-07-31;0.0;CHN
China;2020-08-31;0.0;CHN
China;2020-09-30;0.0;CHN
China;2020-10-31;0.0;CHN
China;2020-11-30;0.0;CHN
China;2020-12-31;0.0;CHN
China;2021-01-31;0.0;CHN
China;2021-02-28;0.0;CHN
China;2021-03-31;0.0;CHN
China;2021-04-30;0.0;CHN
China;2021-05-16;0.0;CHN
Colombia;2020-03-31;0.0;COL
Colombia;2020-04-30;0.0;COL
Colombia;2020-05-31;0.0;COL
Colombia;2020-06-30;0.0;COL
Colombia;2020-07-31;0.0;COL
Colombia;2020-08-31;0.0;COL
Colombia;2020-09-30;0.0;COL
Colombia;2020-10-31;0.0;COL
Colombia;2020-11-30;0.0;COL
Colombia;2020-12-31;0.0;COL
Colombia;2021-01-31;0.0;COL
Colombia;2021-02-28;0.0;COL
Colombia;2021-03-31;562.2067334076426;COL
Colombia;2021-04-30;3197.601771157468;COL
Colombia;2021-05-16;0.0;COL
Comoros;2020-05-31;0.0;COM
Comoros;2020-06-30;0.0;COM
Comoros;2020-07-31;0.0;COM
Comoros;2020-08-31;0.0;COM
Comoros;2020-09-30;0.0;COM
Comoros;2020-10-31;0.0;COM
Comoros;2020-11-30;0.0;COM
Comoros;2020-12-31;0.0;COM
Comoros;2021-01-31;0.0;COM
Comoros;2021-02-28;0.0;COM
Comoros;2021-03-31;0.0;COM
Comoros;2021-04-30;0.0;COM
Comoros;2021-05-16;0.0;COM
Congo;2020-03-31;0.0;COG
Congo;2020-04-30;0.0;COG
Congo;2020-05-31;0.0;COG
Congo;2020-06-30;0.0;COG
Congo;2020-07-31;0.0;COG
Congo;2020-08-31;0.0;COG
Congo;2020-09-30;0.0;COG
Congo;2020-10-31;0.0;COG
Congo;2020-11-30;0.0;COG
Congo;2020-12-31;0.0;COG
Congo;2021-01-31;0.0;COG
Congo;2021-02-28;0.0;COG
Congo;2021-03-31;0.0;COG
Congo;2021-04-30;0.0;COG
Congo;2021-05-16;0.0;COG
Costa Rica;2020-03-31;0.0;CRI
Costa Rica;2020-04-30;0.0;CRI
Costa Rica;2020-05-31;0.0;CRI
Costa Rica;2020-06-30;0.0;CRI
Costa Rica;2020-07-31;0.0;CRI
Costa Rica;2020-08-31;0.0;CRI
Costa Rica;2020-09-30;0.0;CRI
Costa Rica;2020-10-31;0.0;CRI
Costa Rica;2020-11-30;0.0;CRI
Costa Rica;2020-12-31;0.0;CRI
Costa Rica;2021-01-31;0.0;CRI
Costa Rica;2021-02-28;0.0;CRI
