Pays;Date;Nouveau Cas
Afghanistan;2020-02-29;2.568822544993633e-06
Afghanistan;2020-03-31;0.0004469751228288922
Afghanistan;2020-04-30;0.0050143416078275715
Afghanistan;2020-05-31;0.033602767711061715
Afghanistan;2020-06-30;0.04186923866085123
Afghanistan;2020-07-31;0.013249986687077159
Afghanistan;2020-08-31;0.003837820882220488
Afghanistan;2020-09-30;0.0028488242023979394
Afghanistan;2020-10-31;0.005540950229551267
Afghanistan;2020-11-30;0.012456220520674126
Afghanistan;2020-12-31;0.013491456006306562
Afghanistan;2021-01-31;0.008983172439842734
Afghanistan;2021-02-28;0.0017750563785906006
Afghanistan;2021-03-31;0.0019009286832952887
Afghanistan;2021-04-30;0.008453994995574046
Afghanistan;2021-05-16;0.009604827495731195
Africa;2020-02-29;2.237807118261996e-07
Africa;2020-03-31;0.00043100165097726046
Africa;2020-04-30;0.0024594992101111515
Africa;2020-05-31;0.008041634473045093
Africa;2020-06-30;0.019270652218201356
Africa;2020-07-31;0.03902578967750643
Africa;2020-08-31;0.024179878880673914
Africa;2020-09-30;0.017134143168826017
Africa;2020-10-31;0.022642057829004268
Africa;2020-11-30;0.0290056353376353
Africa;2020-12-31;0.043721977102320446
Africa;2021-01-31;0.058291145752194566
Africa;2021-02-28;0.024443567152775788
Africa;2021-03-31;0.02387039015621828
Africa;2021-04-30;0.025390607125224264
Africa;2021-05-16;0.009731477221615334
Albania;2020-02-29;0.0
Albania;2020-03-31;0.008443950239766488
Albania;2020-04-30;0.018416846201959828
Albania;2020-05-31;0.012648550976440336
Albania;2020-06-30;0.048578775453471404
Albania;2020-07-31;0.09524636875390924
Albania;2020-08-31;0.14723052331642228
Albania;2020-09-30;0.14372089790812426
Albania;2020-10-31;0.25109458614219193
Albania;2020-11-30;0.6013969004100355
Albania;2020-12-31;0.6996316630759608
Albania;2021-01-31;0.6884078115226909
Albania;2021-02-28;1.0091041768017235
Albania;2021-03-31;0.6251303078740704
Albania;2021-04-30;0.20599068733059978
Albania;2021-05-16;0.03231635276947668
Algeria;2020-02-29;0.0
Algeria;2020-03-31;0.001630519939970413
Algeria;2020-04-30;0.00750267217133239
Algeria;2020-05-31;0.012287050960224595
Algeria;2020-06-30;0.010291659425295767
Algeria;2020-07-31;0.03759773741299608
Algeria;2020-08-31;0.03215430930571024
Algeria;2020-09-30;0.01604522838829626
Algeria;2020-10-31;0.014622229167958446
Algeria;2020-11-30;0.057597261711654156
Algeria;2020-12-31;0.03742442340539083
Algeria;2021-01-31;0.016971090060503236
Algeria;2021-02-28;0.013119414286223477
Algeria;2021-03-31;0.009349834620809362
Algeria;2021-04-30;0.011210679755097274
Algeria;2021-05-16;0.007304273241573752
Andorra;2020-03-31;0.48534265191225
Andorra;2020-04-30;0.477577169481654
Andorra;2020-05-31;0.024590694363554003
Andorra;2020-06-30;0.11777648353070601
Andorra;2020-07-31;0.09059729502362
Andorra;2020-08-31;0.32485601501326605
Andorra;2020-09-30;1.1311719407234841
Andorra;2020-10-31;3.5022325761987965
Andorra;2020-11-30;2.5742574257425743
Andorra;2020-12-31;1.687698181582864
Andorra;2021-01-31;2.35552967061412
Andorra;2021-02-28;1.202355529670614
Andorra;2021-03-31;1.4806186501003042
Andorra;2021-04-30;1.5815699216980523
Andorra;2021-05-16;0.35980068595094805
Angola;2020-03-31;1.825579953282192e-05
Angola;2020-04-30;6.085266510940639e-05
Angola;2020-05-31;0.00017951536207274886
Angola;2020-06-30;0.0006024413845831234
Angola;2020-07-31;0.0026288351327263563
Angola;2020-08-31;0.004582205682738302
Angola;2020-09-30;0.007052823886180202
Angola;2020-10-31;0.017747679779158376
Angola;2020-11-30;0.013186772529208366
Angola;2020-12-31;0.007344916678705352
Angola;2021-01-31;0.006778986893187873
Angola;2021-02-28;0.0030761022212804933
Angola;2021-03-31;0.004576120416227361
Angola;2021-04-30;0.01320807096199666
Angola;2021-05-16;0.012124893523049225
Anguilla;2021-02-28;0.0
Anguilla;2021-03-31;0.0
Anguilla;2021-04-22;0.0
Antigua and Barbuda;2020-03-31;0.006126950412547994
Antigua and Barbuda;2020-04-30;0.01735969283555265
Antigua and Barbuda;2020-05-31;0.0020423168041826647
Antigua and Barbuda;2020-06-30;0.0439098112899273
Antigua and Barbuda;2020-07-31;0.022465484846009316
Antigua and Barbuda;2020-08-31;0.003063475206273997
Antigua and Barbuda;2020-09-30;0.007148108814639327
Antigua and Barbuda;2020-10-31;0.027571276856465973
Antigua and Barbuda;2020-11-30;0.01327505922718732
Antigua and Barbuda;2020-12-31;0.018380851237643984
Antigua and Barbuda;2021-01-31;0.07658688015684993
Antigua and Barbuda;2021-02-28;0.5064945674373008
Antigua and Barbuda;2021-03-31;0.41459031124908097
Antigua and Barbuda;2021-04-30;0.0980312066007679
Antigua and Barbuda;2021-05-16;0.009190425618821992
Argentina;2020-01-31;0.0
Argentina;2020-02-29;0.0
Argentina;2020-03-31;0.0023320762911101184
Argentina;2020-04-30;0.0074652992468743256
Argentina;2020-05-31;0.02748708137045636
Argentina;2020-06-30;0.10549436952925932
Argentina;2020-07-31;0.280495232994888
Argentina;2020-08-31;0.5010047730786883
Argentina;2020-09-30;0.7373830524033252
Argentina;2020-10-31;0.9202696083751365
Argentina;2020-11-30;0.5699846691428714
Argentina;2020-12-31;0.44468977710019236
Argentina;2021-01-31;0.65856816666743
Argentina;2021-02-28;0.398546085400855
Argentina;2021-03-31;0.5342446043133632
Argentina;2021-04-30;1.3907095789060115
Argentina;2021-05-16;0.7299841310394996
Armenia;2020-03-31;0.01791961080360174
Armenia;2020-04-30;0.05176776454373836
Armenia;2020-05-31;0.24351772421617734
Armenia;2020-06-30;0.5487248053984262
Armenia;2020-07-31;0.438979844318741
Armenia;2020-08-31;0.17653010190892787
Armenia;2020-09-30;0.22198719372145434
Armenia;2020-10-31;1.3314507055467102
Armenia;2020-11-30;1.5291063749943474
Armenia;2020-12-31;0.8195437822325202
Armenia;2021-01-31;0.24594750195225892
Armenia;2021-02-28;0.16981446622170238
Armenia;2021-03-31;0.6945452164763228
Armenia;2021-04-30;0.7905214370515458
Armenia;2021-05-16;0.16185019475343493
Aruba;2021-03-31;0.0
Aruba;2021-04-30;0.0
Aruba;2021-05-15;0.0
Asia;2020-01-31;0.00020114885566522697
Asia;2020-02-29;0.0015912376687688171
Asia;2020-03-31;0.0020542270309675107
Asia;2020-04-30;0.007369444912296873
Asia;2020-05-31;0.013315394740593222
Asia;2020-06-30;0.025139318024018857
Asia;2020-07-31;0.042917661241845685
Asia;2020-08-31;0.060720940624464606
Asia;2020-09-30;0.07661409254206242
Asia;2020-10-31;0.06564812850500143
Asia;2020-11-30;0.06630952956389509
Asia;2020-12-31;0.0663927866119434
Asia;2021-01-31;0.05047913833071785
Asia;2021-02-28;0.04114148214690486
Asia;2021-03-31;0.07510915081437188
Asia;2021-04-30;0.23749002910370484
Asia;2021-05-16;0.1575016661242907
Australia;2020-01-31;1.9607934640949894e-05
Australia;2020-02-29;6.274539085103965e-05
Australia;2020-03-31;0.017780475132413362
Australia;2020-04-30;0.008654942350515282
Australia;2020-05-31;0.0017098119006908306
Australia;2020-06-30;0.0028156994144404044
Australia;2020-07-31;0.0367060536478582
Australia;2020-08-31;0.033486430779814225
Australia;2020-09-30;0.005007866507298603
Australia;2020-10-31;0.0019568718771667995
Australia;2020-11-30;0.0012431430562362233
Australia;2020-12-31;0.002011774094161459
Australia;2021-01-31;0.0014039281202920123
Australia;2021-02-28;0.0006274539085103966
Australia;2021-03-31;0.0013490259032973527
Australia;2021-04-30;0.0019176560078848996
Australia;2021-05-16;0.0006549050170077265
Austria;2020-02-29;7.772250843844377e-05
Austria;2020-03-31;0.11293080476105881
Austria;2020-04-30;0.05853615206963937
Austria;2020-05-31;0.014201012613252798
Austria;2020-06-30;0.011491828033398472
Austria;2020-07-31;0.037351216912417835
Austria;2020-08-31;0.07003908331852905
Austria;2020-09-30;0.19291836915970867
Austria;2020-10-31;0.6674364896073903
Austria;2020-11-30;1.9711649493693373
Austria;2020-12-31;0.8700368626754308
Austria;2021-01-31;0.5716712559957364
Austria;2021-02-28;0.500111032154912
Austria;2021-03-31;0.9636369692662995
Austria;2021-04-30;0.8065486764967135
Austria;2021-05-16;0.20237830875821636
Azerbaijan;2020-03-31;0.002909506937201498
Azerbaijan;2020-04-30;0.014853279482798156
Azerbaijan;2020-05-31;0.03639349355346959
Azerbaijan;2020-06-30;0.11864870662553907
Azerbaijan;2020-07-31;0.14156970364945867
Azerbaijan;2020-08-31;0.04494448512822789
Azerbaijan;2020-09-30;0.03741921803302537
Azerbaijan;2020-10-31;0.1483355401203747
Azerbaijan;2020-11-30;0.650023300712336
Azerbaijan;2020-12-31;0.9618534052326744
Azerbaijan;2021-01-31;0.11024565608148591
Azerbaijan;2021-02-28;0.042587291372325656
Azerbaijan;2021-03-31;0.2680296966962302
Azerbaijan;2021-04-30;0.5660815598902277
Azerbaijan;2021-05-16;0.10586660157261316
Bahamas;2020-03-31;0.0033058019366913496
Bahamas;2020-04-30;0.01703759459679388
Bahamas;2020-05-31;0.0053401415900398725
Bahamas;2020-06-30;0.0005085849133371308
Bahamas;2020-07-31;0.11951745463422572
Bahamas;2020-08-31;0.41780250630645294
Bahamas;2020-09-30;0.48468142241028567
Bahamas;2020-10-31;0.6588717552282529
Bahamas;2020-11-30;0.21029986166490355
Bahamas;2020-12-31;0.08391651070062657
Bahamas;2021-01-31;0.07298193506387828
Bahamas;2021-02-28;0.08773089755065505
Bahamas;2021-03-31;0.15257547400113922
Bahamas;2021-04-30;0.33922613719586625
Bahamas;2021-05-16;0.14520099275775084
Bahrain;2020-02-29;0.0023507522113232204
Bahrain;2020-03-31;0.030912391578900352
Bahrain;2020-04-30;0.14533525546505813
Bahrain;2020-05-31;0.49118967455598694
Bahrain;2020-06-30;0.9026888491481169
Bahrain;2020-07-31;0.8359274863465374
Bahrain;2020-08-31;0.6458691700610549
Bahrain;2020-09-30;1.110260269407957
Bahrain;2020-10-31;0.633586489756891
Bahrain;2020-11-30;0.3121211248584407
Bahrain;2020-12-31;0.3360987974139375
Bahrain;2021-01-31;0.5961507607915688
Bahrain;2021-02-28;1.1364123877589278
Bahrain;2021-03-31;1.2959109252972085
Bahrain;2021-04-30;1.909339714842003
Bahrain;2021-05-16;1.4129783854211049
Bangladesh;2020-03-31;3.096738786130494e-05
Bangladesh;2020-04-30;0.004624463253954871
Bangladesh;2020-05-31;0.023976044648852685
Bangladesh;2020-06-30;0.05970633820396303
Bangladesh;2020-07-31;0.055970821142732684
Bangladesh;2020-08-31;0.04574368950061584
Bangladesh;2020-09-30;0.030653463556907005
Bangladesh;2020-10-31;0.02684143883154872
Bangladesh;2020-11-30;0.034761196476156574
Bangladesh;2020-12-31;0.02949674053973473
Bangladesh;2021-01-31;0.01253207682489162
Bangladesh;2021-02-28;0.006725995202738722
Bangladesh;2021-03-31;0.03951620852207577
Bangladesh;2021-04-30;0.08976717096572036
Bangladesh;2021-05-16;0.01276767185411096
Barbados;2020-03-31;0.011135431202174194
Barbados;2020-04-30;0.016355164578193346
Barbados;2020-05-31;0.003827804475747379
Barbados;2020-06-30;0.0017399111253397178
Barbados;2020-07-31;0.004523768925883266
Barbados;2020-08-31;0.022270862404348387
Barbados;2020-09-30;0.005567715601087097
Barbados;2020-10-31;0.016355164578193346
Barbados;2020-11-30;0.013571306777649799
Barbados;2020-12-31;0.037234098082269955
Barbados;2021-01-31;0.40017955882813505
Barbados;2021-02-28;0.529976928778478
Barbados;2021-03-31;0.20322161943967904
Barbados;2021-04-30;0.07064039168879253
Barbados;2021-05-16;0.038974009207609676
Belarus;2020-02-29;0.0
Belarus;2020-03-31;0.0015979984170291178
Belarus;2020-04-30;0.1468359472601259
Belarus;2020-05-31;0.3019158731087662
Belarus;2020-06-30;0.2070201657875735
Belarus;2020-07-31;0.06021596684036874
Belarus;2020-08-31;0.04270148087889066
Belarus;2020-09-30;0.07183584936949437
Belarus;2020-10-31;0.2100785865989736
Belarus;2020-11-30;0.4038914542113661
Belarus;2020-12-31;0.6099591706113063
Belarus;2021-01-31;0.5514999437525723
Belarus;2021-02-28;0.41241058484519677
Belarus;2021-03-31;0.36511618136371915
Belarus;2021-04-30;0.3908323148298169
Belarus;2021-05-16;0.18628851745008979
Belgium;2020-02-29;0.0
Belgium;2020-03-31;0.11021935498121767
Belgium;2020-04-30;0.3084140147525164
Belgium;2020-05-31;0.08509341465670649
Belgium;2020-06-30;0.026282147743290202
Belgium;2020-07-31;0.06319450100848899
Belgium;2020-08-31;0.14223939775053807
Belgium;2020-09-30;0.2866013852400287
Belgium;2020-10-31;2.6815124849693035
Belgium;2020-11-30;1.2780061047751712
Belgium;2020-12-31;0.5966634269849838
Belgium;2021-01-31;0.533788177278695
Belgium;2021-02-28;0.5294222000107682
Belgium;2021-03-31;0.9572534586132966
Belgium;2021-04-30;0.9299359012412491
Belgium;2021-05-16;0.35975307551173397
Belize;2020-03-31;0.0005029915421972179
Belize;2020-04-30;0.0037724365664791345
Belize;2020-05-31;0.0
Belize;2020-06-30;0.001508974626591654
Belize;2020-07-31;0.006035898506366616
Belize;2020-08-31;0.24118444448356602
Belize;2020-09-30;0.24772333453212986
Belize;2020-10-31;0.37598617779242044
Belize;2020-11-30;0.5952904901904075
Belize;2020-12-31;1.2378621853473535
Belize;2021-01-31;0.28469321288362537
Belize;2021-02-28;0.09682587187296446
Belize;2021-03-31;0.04099381068907326
Belize;2021-04-30;0.05331710347290511
Belize;2021-05-16;0.011568805470536013
Benin;2020-03-31;6.598918866127568e-05
Benin;2020-04-30;0.00045367567204627026
Benin;2020-05-31;0.0013857729618867894
Benin;2020-06-30;0.007976443179431698
Benin;2020-07-31;0.004998681041091632
Benin;2020-08-31;0.0028045405181042165
Benin;2020-09-30;0.0017487134995238054
Benin;2020-10-31;0.0023591134946406053
Benin;2020-11-30;0.003068497272749319
Benin;2020-12-31;0.0019466810655076328
Benin;2021-01-31;0.005295632390067373
Benin;2021-02-28;0.012711167465878227
Benin;2021-03-31;0.01374224853871066
Benin;2021-04-30;0.00594727562809747
Benin;2021-05-16;0.001435264853382746
Bermuda;2021-01-31;0.0
Bermuda;2021-02-28;0.0
Bermuda;2021-03-31;0.0
Bermuda;2021-04-30;0.0
Bermuda;2021-05-12;0.0
Bhutan;2020-03-31;0.00038879644173496524
Bhutan;2020-04-30;0.00038879644173496524
Bhutan;2020-05-31;0.004665557300819583
Bhutan;2020-06-30;0.004406359672996273
Bhutan;2020-07-31;0.003110371533879722
Bhutan;2020-08-31;0.01607025292504523
Bhutan;2020-09-30;0.00738713239296434
Bhutan;2020-10-31;0.00868312053208089
Bhutan;2020-11-30;0.007905527648610959
Bhutan;2020-12-31;0.03369569161703032
Bhutan;2021-01-31;0.022031798364981363
Bhutan;2021-02-28;0.0010367905112932405
Bhutan;2021-03-31;0.0007775928834699305
Bhutan;2021-04-30;0.026049361596242673
Bhutan;2021-05-16;0.027474948549270878
Bolivia;2020-03-31;0.0008995094589416338
Bolivia;2020-04-30;0.009080762156934588
Bolivia;2020-05-31;0.0755159607673381
Bolivia;2020-06-30;0.19906572664215946
Bolivia;2020-07-31;0.3732535916770189
Bolivia;2020-08-31;0.34103401953340473
Bolivia;2020-09-30;0.16030971909690278
Bolivia;2020-10-31;0.05522131402226449
Bolivia;2020-11-30;0.025280499174635818
Bolivia;2020-12-31;0.13206512208613547
Bolivia;2021-01-31;0.4784533645894309
Bolivia;2021-02-28;0.27563539848997204
Bolivia;2021-03-31;0.20047067474945876
Bolivia;2021-04-30;0.26831938822391344
Bolivia;2021-05-16;0.2470224309388763
Bonaire Sint Eustatius and Saba;2021-04-09;0.0
Bosnia and Herzegovina;2020-03-31;0.012740736676709904
Bosnia and Herzegovina;2020-04-30;0.04075206922670129
Bosnia and Herzegovina;2020-05-31;0.022951614156848224
Bosnia and Herzegovina;2020-06-30;0.05922308938480225
Bosnia and Herzegovina;2020-07-31;0.22625475682109478
Bosnia and Herzegovina;2020-08-31;0.24652411062495144
Bosnia and Herzegovina;2020-09-30;0.22875413578638235
Bosnia and Herzegovina;2020-10-31;0.6894933118752505
Bosnia and Herzegovina;2020-11-30;1.1524880250791343
Bosnia and Herzegovina;2020-12-31;0.7036056589597401
Bosnia and Herzegovina;2021-01-31;0.28511208343048905
Bosnia and Herzegovina;2021-02-28;0.28901355303484044
Bosnia and Herzegovina;2021-03-31;1.1779694984325542
Bosnia and Herzegovina;2021-04-30;0.8788974690739952
Bosnia and Herzegovina;2021-05-16;0.11222821158766952
Botswana;2020-03-31;4.252378674320948e-05
Botswana;2020-04-30;0.0008079519481209802
Botswana;2020-05-31;0.0005102854409185138
Botswana;2020-06-30;0.00816456705469622
Botswana;2020-07-31;0.024536224950831874
Botswana;2020-08-31;0.03525221921012066
Botswana;2020-09-30;0.0654441077977994
Botswana;2020-10-31;0.14755753999893692
Botswana;2020-11-30;0.17434752564715889
Botswana;2020-12-31;0.17277414553766013
Botswana;2021-01-31;0.2758943283899431
Botswana;2021-02-28;0.3009833625684367
Botswana;2021-03-31;0.4880455004518152
Botswana;2021-04-30;0.3013235528623824
Botswana;2021-05-16;0.11574974751501622
Brazil;2020-02-29;4.704567088817978e-07
Brazil;2020-03-31;0.0026886600912594746
Brazil;2020-04-30;0.03832810807260007
Brazil;2020-05-31;0.20119645703380742
Brazil;2020-06-30;0.41738542846626003
Brazil;2020-07-31;0.5929843359698088
Brazil;2020-08-31;0.5860888519877283
Brazil;2020-09-30;0.42466386420937025
Brazil;2020-10-31;0.34092586322537244
Brazil;2020-11-30;0.376493801786963
Brazil;2020-12-31;0.6304566832889529
Brazil;2021-01-31;0.7076388700346828
Brazil;2021-02-28;0.6334831312971895
Brazil;2021-03-31;1.033822972287244
Brazil;2021-04-30;0.8986965145353788
Brazil;2021-05-16;0.4555112401540409
Brunei;2020-03-31;0.029258279750298866
Brunei;2020-04-30;0.0020572227949428893
Brunei;2020-05-31;0.0006857409316476298
Brunei;2020-06-30;0.0
Brunei;2020-07-31;0.0
Brunei;2020-08-31;0.0006857409316476298
Brunei;2020-09-30;0.0004571606210984198
Brunei;2020-10-31;0.0004571606210984198
Brunei;2020-11-30;0.0004571606210984198
Brunei;2020-12-31;0.0016000621738444694
Brunei;2021-01-31;0.005257347142631828
Brunei;2021-02-28;0.0013714818632952596
Brunei;2021-03-31;0.005943088074279458
Brunei;2021-04-30;0.0027429637265905193
Brunei;2021-05-16;0.0018286424843936791
Bulgaria;2020-03-31;0.0056847251435393105
Bulgaria;2020-04-30;0.01593162211113422
Bulgaria;2020-05-31;0.014492451188719203
Bulgaria;2020-06-30;0.035633872038995776
Bulgaria;2020-07-31;0.09643884351103017
Bulgaria;2020-08-31;0.06585646140971109
Bulgaria;2020-09-30;0.06572693602669374
Bulgaria;2020-10-31;0.46069300397427054
Bulgaria;2020-11-30;1.3305998680280264
Bulgaria;2020-12-31;0.8198381076629376
Bulgaria;2021-01-31;0.23326082310502566
Bulgaria;2021-02-28;0.4071414539512078
Bulgaria;2021-03-31;1.3757754432826337
Bulgaria;2021-04-30;0.8886448694635994
Bulgaria;2021-05-16;0.14121145090736129
Burkina Faso;2020-03-31;0.0012438240547726534
Burkina Faso;2020-04-30;0.001837032450125765
Burkina Faso;2020-05-31;0.0009663556117849076
Burkina Faso;2020-06-30;0.000550152947303289
Burkina Faso;2020-07-31;0.0006888871687971618
Burkina Faso;2020-08-31;0.0012533919321170584
Burkina Faso;2020-09-30;0.0032913498064753286
Burkina Faso;2020-10-31;0.002124068770457916
Burkina Faso;2020-11-30;0.00184660032747017
Burkina Faso;2020-12-31;0.018279429666485804
Burkina Faso;2021-01-31;0.018437299642668485
Burkina Faso;2021-02-28;0.006219120273863267
Burkina Faso;2021-03-31;0.0035161949240688473
Burkina Faso;2021-04-30;0.00283687563261609
Burkina Faso;2021-05-16;0.0004162026644816186
Burundi;2020-04-30;7.568888872816681e-05
Burundi;2020-05-31;0.0004373135793182971
Burundi;2020-06-30;0.0008998567882126499
Burundi;2020-07-31;0.0018249432060013552
Burundi;2020-08-31;0.0004877728384704083
Burundi;2020-09-30;0.0005298222210971677
Burundi;2020-10-31;0.0006475604924520938
Burundi;2020-11-30;0.0008662172821112423
Burundi;2020-12-31;0.0010932839482957427
Burundi;2021-01-31;0.006811999985535013
Burundi;2021-02-28;0.004852498755128027
Burundi;2021-03-31;0.005054335791736472
Burundi;2021-04-30;0.009965703682541963
Burundi;2021-05-16;0.0028088987594675234
Cambodia;2020-01-31;0.0
Cambodia;2020-02-29;0.0
Cambodia;2020-03-31;0.0006459727694964003
Cambodia;2020-04-30;7.775598151345558e-05
Cambodia;2020-05-31;1.7943688041566674e-05
Cambodia;2020-06-30;9.569966955502226e-05
Cambodia;2020-07-31;0.0005861604760245113
Cambodia;2020-08-31;0.0002093430271516112
Cambodia;2020-09-30;1.7943688041566674e-05
Cambodia;2020-10-31;8.373721086064447e-05
Cambodia;2020-11-30;0.0002093430271516112
Cambodia;2020-12-31;0.00031102392605382234
Cambodia;2021-01-31;0.0005203669532054335
Cambodia;2021-02-28;0.0021173551889048675
Cambodia;2021-03-31;0.009689591542446002
Cambodia;2021-04-30;0.06556623610388462
Cambodia;2021-05-16;0.052527156127012836
Cameroon;2020-03-31;0.0007232765149403313
Cameroon;2020-04-30;0.006174219833266681
Cameroon;2020-05-31;0.015339489421026191
Cameroon;2020-06-30;0.025194131937088207
Cameroon;2020-07-31;0.017565824943576898
Cameroon;2020-08-31;0.007108451998397943
Cameroon;2020-09-30;0.006388942548639592
Cameroon;2020-10-31;0.003597547248791752
Cameroon;2020-11-30;0.009990256862613324
Cameroon;2020-12-31;0.0069012634133889935
Cameroon;2021-01-31;0.010431003488905088
Cameroon;2021-02-28;0.022967796414537497
Cameroon;2021-03-31;0.04503526425058156
Cameroon;2021-04-30;0.0925982292382723
Cameroon;2021-05-16;0.010156007730620484
Canada;2020-01-31;7.948671296131802e-06
Canada;2020-02-29;4.2392913579369615e-05
Canada;2020-03-31;0.02253978223873108
Canada;2020-04-30;0.12169415754377791
Canada;2020-05-31;0.10074146000717447
Canada;2020-06-30;0.03608166857024096
Canada;2020-07-31;0.032282203690689966
Canada;2020-08-31;0.03348245305640586
Canada;2020-09-30;0.07998747925297434
Canada;2020-10-31;0.20191214826434006
Canada;2020-11-30;0.3821827141464119
Canada;2020-12-31;0.5374679565876428
Canada;2021-01-31;0.5253939248888186
Canada;2021-02-28;0.2331583751294342
Canada;2021-03-31;0.31030023005839336
Canada;2021-04-30;0.6347252490100128
Canada;2021-05-16;0.2846021757579992
Cape Verde;2020-03-31;0.0008992999848917603
Cape Verde;2020-04-30;0.020683899652510485
Cape Verde;2020-05-31;0.05647603905120255
Cape Verde;2020-06-30;0.1424491176068548
Cape Verde;2020-07-31;0.2201486363015029
Cape Verde;2020-08-31;0.25773937566997845
Cape Verde;2020-09-30;0.3849003935336734
Cape Verde;2020-10-31;0.4980323316330569
Cape Verde;2020-11-30;0.35396447405339687
Cape Verde;2020-12-31;0.19406893673964187
Cape Verde;2021-01-31;0.3953322733584178
Cape Verde;2021-02-28;0.2392137959812082
Cape Verde;2021-03-31;0.37231019374518876
Cape Verde;2021-04-30;1.1532623006251934
Cape Verde;2021-05-16;0.7708799470492169
Cayman Islands;2020-12-31;0.0
Cayman Islands;2021-01-31;0.0
Cayman Islands;2021-02-28;0.0
Cayman Islands;2021-03-31;0.0
Cayman Islands;2021-04-30;0.0
Cayman Islands;2021-05-14;0.0
Central African Republic;2020-03-31;4.140989083524578e-05
Central African Republic;2020-04-30;0.0009731324346282758
Central African Republic;2020-05-31;0.019897452546335598
Central African Republic;2020-06-30;0.05660732077178098
Central African Republic;2020-07-31;0.017868367895408552
Central African Republic;2020-08-31;0.002132609378015158
Central African Republic;2020-09-30;0.002443183559279501
Central African Republic;2020-10-31;0.0007660829804520469
Central African Republic;2020-11-30;0.0009731324346282758
Central African Republic;2020-12-31;0.0010352472708811445
Central African Republic;2021-01-31;0.000372689017517212
Central African Republic;2021-02-28;0.0004762137446053265
Central African Republic;2021-03-31;0.003250676430566794
Central African Republic;2021-04-30;0.025881181772028614
Central African Republic;2021-05-16;0.009420750165018414
Chad;2020-03-31;3.652777002408215e-05
Chad;2020-04-30;0.00040180547026490366
Chad;2020-05-31;0.004292012977829653
Chad;2020-06-30;0.0005357406270198715
Chad;2020-07-31;0.0004261573169476251
Chad;2020-08-31;0.0004687730486423876
Chad;2020-09-30;0.001138448832417227
Chad;2020-10-31;0.0017228931528025413
Chad;2020-11-30;0.0012480321424894734
Chad;2020-12-31;0.002587383710039152
Chad;2021-01-31;0.007518632663290243
Chad;2021-02-28;0.003634513117396174
Chad;2021-03-31;0.0034092585355810006
Chad;2021-04-30;0.0017289811144732216
Chad;2021-05-16;0.0005296526653491911
Chile;2020-02-29;0.0
Chile;2020-03-31;0.014866964469785823
Chile;2020-04-30;0.07772461579594574
Chile;2020-05-31;0.5537081123145284
Chile;2020-06-30;0.8152400928447686
Chile;2020-07-31;0.3990017058298536
Chile;2020-08-31;0.29325375130602516
Chile;2020-09-30;0.2681755571933745
Chile;2020-10-31;0.24725090628586452
Chile;2020-11-30;0.2170252480499664
Chile;2020-12-31;0.2993794428591987
Chile;2021-01-31;0.5992035345501819
Chile;2021-02-28;0.5101220644741852
Chile;2021-03-31;0.8940737151388123
Chile;2021-04-30;1.0603933028771553
Chile;2021-05-16;0.4619273622714629
China;2020-01-31;0.0006429408147884868
China;2020-02-29;0.004832408194488698
China;2020-03-31;0.0002030814784554514
China;2020-04-30;0.00011651304802250839
China;2020-05-31;1.3200643484959208e-05
China;2020-06-30;4.439584835204702e-05
China;2020-07-31;0.0001993991936938575
China;2020-08-31;0.00015694870332906764
China;2020-09-30;4.3840031784259266e-05
China;2020-10-31;5.7040675269218474e-05
China;2020-11-30;0.00010671678101524918
China;2020-12-31;0.0002126693142497902
China;2021-01-31;0.00028068736673281686
China;2021-02-28;6.266831801806951e-05
China;2021-03-31;5.328891343665112e-05
China;2021-04-30;5.294152808178377e-05
China;2021-05-16;1.7508221885314317e-05
Colombia;2020-03-31;0.0017785941535861057
Colombia;2020-04-30;0.01100763077816108
Colombia;2020-05-31;0.04495814348887928
Colombia;2020-06-30;0.13455015639443707
Colombia;2020-07-31;0.3884646161172782
Colombia;2020-08-31;0.628081537202176
Colombia;2020-09-30;0.4217233441406348
Colombia;2020-10-31;0.4805250425663765
Colombia;2020-11-30;0.47682438754847306
Colombia;2020-12-31;0.640626030552828
Colombia;2021-01-31;0.8647387203917136
Colombia;2021-02-28;0.30817042524555016
Colombia;2021-03-31;0.3040059600395292
Colombia;2021-04-30;0.8909616836970169
Colombia;2021-05-16;0.5084263698574948
Comoros;2020-05-31;0.012074586445414245
Comoros;2020-06-30;0.02265422409282482
Comoros;2020-07-31;0.008624704603867318
Comoros;2020-08-31;0.00517482276232039
Comoros;2020-09-30;0.006439779437554264
Comoros;2020-10-31;0.007589740051403239
Comoros;2020-11-30;0.007589740051403239
Comoros;2020-12-31;0.024379165013598283
Comoros;2021-01-31;0.21883750481546008
Comoros;2021-02-28;0.09717167187023845
Comoros;2021-03-31;0.014374507673112198
Comoros;2021-04-30;0.015869456471115862
Comoros;2021-05-16;0.0033348857801620297
Congo;2020-03-31;0.0003261997081599944
Congo;2020-04-30;0.0036425634077866045
Congo;2020-05-31;0.0070857825494754344
Congo;2020-06-30;0.008626170060230963
Congo;2020-07-31;0.03829222129678157
Congo;2020-08-31;0.014117198480924204
Congo;2020-09-30;0.020115648669866325
Congo;2020-10-31;0.0036425634077866045
Congo;2020-11-30;0.008771147708302073
Congo;2020-12-31;0.024156900609848476
Congo;2021-01-31;0.014135320686933092
Congo;2021-02-28;0.016908018206293045
